"Time (s) Run #1";"Angle, Ch 1+2 (rad) Run #1";"Angular Velocity, Ch 1+2 (rad/s) Run #1";"Angular Acceleration, Ch 1+2 (rad/s²) Run #1";"Position, Ch 1+2 (m) Run #1";"Velocity, Ch 1+2 (m/s) Run #1";"Acceleration, Ch 1+2 (m/s²) Run #1";"Angle, Ch 3+4 (rad) Run #1";"Angular Velocity, Ch 3+4 (rad/s) Run #1";"Angular Acceleration, Ch 3+4 (rad/s²) Run #1";"Position, Ch 3+4 (m) Run #1";"Velocity, Ch 3+4 (m/s) Run #1";"Acceleration, Ch 3+4 (m/s²) Run #1";"Output Voltage (V) Run #1";"Output Current (A) Run #1";"Time (s) Run #2";"Angle, Ch 1+2 (rad) Run #2";"Angular Velocity, Ch 1+2 (rad/s) Run #2";"Angular Acceleration, Ch 1+2 (rad/s²) Run #2";"Position, Ch 1+2 (m) Run #2";"Velocity, Ch 1+2 (m/s) Run #2";"Acceleration, Ch 1+2 (m/s²) Run #2";"Angle, Ch 3+4 (rad) Run #2";"Angular Velocity, Ch 3+4 (rad/s) Run #2";"Angular Acceleration, Ch 3+4 (rad/s²) Run #2";"Position, Ch 3+4 (m) Run #2";"Velocity, Ch 3+4 (m/s) Run #2";"Acceleration, Ch 3+4 (m/s²) Run #2";"Output Voltage (V) Run #2";"Output Current (A) Run #2";"Time (s) Run #3";"Angle, Ch 1+2 (rad) Run #3";"Angular Velocity, Ch 1+2 (rad/s) Run #3";"Angular Acceleration, Ch 1+2 (rad/s²) Run #3";"Position, Ch 1+2 (m) Run #3";"Velocity, Ch 1+2 (m/s) Run #3";"Acceleration, Ch 1+2 (m/s²) Run #3";"Angle, Ch 3+4 (rad) Run #3";"Angular Velocity, Ch 3+4 (rad/s) Run #3";"Angular Acceleration, Ch 3+4 (rad/s²) Run #3";"Position, Ch 3+4 (m) Run #3";"Velocity, Ch 3+4 (m/s) Run #3";"Acceleration, Ch 3+4 (m/s²) Run #3";"Output Voltage (V) Run #3";"Output Current (A) Run #3";"Time (s) Run #4";"Angle, Ch 1+2 (rad) Run #4";"Angular Velocity, Ch 1+2 (rad/s) Run #4";"Angular Acceleration, Ch 1+2 (rad/s²) Run #4";"Position, Ch 1+2 (m) Run #4";"Velocity, Ch 1+2 (m/s) Run #4";"Acceleration, Ch 1+2 (m/s²) Run #4";"Angle, Ch 3+4 (rad) Run #4";"Angular Velocity, Ch 3+4 (rad/s) Run #4";"Angular Acceleration, Ch 3+4 (rad/s²) Run #4";"Position, Ch 3+4 (m) Run #4";"Velocity, Ch 3+4 (m/s) Run #4";"Acceleration, Ch 3+4 (m/s²) Run #4";"Output Voltage (V) Run #4";"Output Current (A) Run #4";"Time (s) Run #5";"Angle, Ch 1+2 (rad) Run #5";"Angular Velocity, Ch 1+2 (rad/s) Run #5";"Angular Acceleration, Ch 1+2 (rad/s²) Run #5";"Position, Ch 1+2 (m) Run #5";"Velocity, Ch 1+2 (m/s) Run #5";"Acceleration, Ch 1+2 (m/s²) Run #5";"Angle, Ch 3+4 (rad) Run #5";"Angular Velocity, Ch 3+4 (rad/s) Run #5";"Angular Acceleration, Ch 3+4 (rad/s²) Run #5";"Position, Ch 3+4 (m) Run #5";"Velocity, Ch 3+4 (m/s) Run #5";"Acceleration, Ch 3+4 (m/s²) Run #5";"Output Voltage (V) Run #5";"Output Current (A) Run #5";"Time (s) Run #6";"Angle, Ch 1+2 (rad) Run #6";"Angular Velocity, Ch 1+2 (rad/s) Run #6";"Angular Acceleration, Ch 1+2 (rad/s²) Run #6";"Position, Ch 1+2 (m) Run #6";"Velocity, Ch 1+2 (m/s) Run #6";"Acceleration, Ch 1+2 (m/s²) Run #6";"Angle, Ch 3+4 (rad) Run #6";"Angular Velocity, Ch 3+4 (rad/s) Run #6";"Angular Acceleration, Ch 3+4 (rad/s²) Run #6";"Position, Ch 3+4 (m) Run #6";"Velocity, Ch 3+4 (m/s) Run #6";"Acceleration, Ch 3+4 (m/s²) Run #6";"Output Voltage (V) Run #6";"Output Current (A) Run #6";"Time (s) Run #7";"Angle, Ch 1+2 (rad) Run #7";"Angular Velocity, Ch 1+2 (rad/s) Run #7";"Angular Acceleration, Ch 1+2 (rad/s²) Run #7";"Position, Ch 1+2 (m) Run #7";"Velocity, Ch 1+2 (m/s) Run #7";"Acceleration, Ch 1+2 (m/s²) Run #7";"Angle, Ch 3+4 (rad) Run #7";"Angular Velocity, Ch 3+4 (rad/s) Run #7";"Angular Acceleration, Ch 3+4 (rad/s²) Run #7";"Position, Ch 3+4 (m) Run #7";"Velocity, Ch 3+4 (m/s) Run #7";"Acceleration, Ch 3+4 (m/s²) Run #7";"Output Voltage (V) Run #7";"Output Current (A) Run #7";"Time (s) Run #8";"Angle, Ch 1+2 (rad) Run #8";"Angular Velocity, Ch 1+2 (rad/s) Run #8";"Angular Acceleration, Ch 1+2 (rad/s²) Run #8";"Position, Ch 1+2 (m) Run #8";"Velocity, Ch 1+2 (m/s) Run #8";"Acceleration, Ch 1+2 (m/s²) Run #8";"Angle, Ch 3+4 (rad) Run #8";"Angular Velocity, Ch 3+4 (rad/s) Run #8";"Angular Acceleration, Ch 3+4 (rad/s²) Run #8";"Position, Ch 3+4 (m) Run #8";"Velocity, Ch 3+4 (m/s) Run #8";"Acceleration, Ch 3+4 (m/s²) Run #8";"Output Voltage (V) Run #8";"Output Current (A) Run #8";"Time (s) Run #9";"Angle, Ch 1+2 (rad) Run #9";"Angular Velocity, Ch 1+2 (rad/s) Run #9";"Angular Acceleration, Ch 1+2 (rad/s²) Run #9";"Position, Ch 1+2 (m) Run #9";"Velocity, Ch 1+2 (m/s) Run #9";"Acceleration, Ch 1+2 (m/s²) Run #9";"Angle, Ch 3+4 (rad) Run #9";"Angular Velocity, Ch 3+4 (rad/s) Run #9";"Angular Acceleration, Ch 3+4 (rad/s²) Run #9";"Position, Ch 3+4 (m) Run #9";"Velocity, Ch 3+4 (m/s) Run #9";"Acceleration, Ch 3+4 (m/s²) Run #9";"Output Voltage (V) Run #9";"Output Current (A) Run #9";"Time (s) Run #10";"Angle, Ch 1+2 (rad) Run #10";"Angular Velocity, Ch 1+2 (rad/s) Run #10";"Angular Acceleration, Ch 1+2 (rad/s²) Run #10";"Position, Ch 1+2 (m) Run #10";"Velocity, Ch 1+2 (m/s) Run #10";"Acceleration, Ch 1+2 (m/s²) Run #10";"Angle, Ch 3+4 (rad) Run #10";"Angular Velocity, Ch 3+4 (rad/s) Run #10";"Angular Acceleration, Ch 3+4 (rad/s²) Run #10";"Position, Ch 3+4 (m) Run #10";"Velocity, Ch 3+4 (m/s) Run #10";"Acceleration, Ch 3+4 (m/s²) Run #10";"Output Voltage (V) Run #10";"Output Current (A) Run #10"
0,500;-1,344;-2,327;-1,939;-0,0321;-0,056;-0,046;-0,017;0,000;0,582;-4,1667E-4;0,000;0,014;-0,005;0,006;0,500;-1,222;-3,200;-0,582;-0,0292;-0,076;-0,014;-0,017;0,000;0,194;-4,1667E-4;0,000;0,005;-0,005;0,006;0,500;-1,833;-1,687;7,951;-0,0437;-0,040;0,190;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,005;0,006;0,500;-1,082;-3,549;3,879;-0,0258;-0,085;0,093;0,000;0,000;-0,582;0,0000;0,000;-0,014;-0,005;0,006;0,500;-1,920;-4,538;10,860;-0,0458;-0,108;0,259;-0,017;0,000;0,582;-4,1667E-4;0,000;0,014;-0,005;0,006;0,500;-1,658;-2,909;10,278;-0,0396;-0,069;0,245;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,005;0,006;0,500;0,000;0,000;0,194;0,0000;0,000;0,005;0,017;0,000;0,000;4,1667E-4;0,000;0,000;-0,005;0,006;0,500;-1,117;-5,120;-4,654;-0,0267;-0,122;-0,111;0,000;-0,058;-0,776;0,0000;-0,001;-0,019;-0,005;0,006;0,500;-0,349;-4,480;-25,598;-0,0083;-0,107;-0,611;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;0,500;0,017;-0,058;-1,745;4,1667E-4;-0,001;-0,042;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006
0,550;-1,466;-2,385;0,194;-0,0350;-0,057;0,005;-0,017;0,000;0,194;-4,1667E-4;0,000;0,005;-0,005;0,006;0,550;-1,379;-3,083;3,297;-0,0329;-0,074;0,079;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,005;0,006;0,550;-1,902;-1,454;8,921;-0,0454;-0,035;0,213;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,005;0,006;0,550;-1,239;-3,316;2,133;-0,0296;-0,079;0,051;0,000;-0,058;-0,776;0,0000;-0,001;-0,019;-0,005;0,006;0,550;-2,147;-3,665;24,435;-0,0512;-0,087;0,583;-0,017;0,000;0,194;-4,1667E-4;0,000;0,005;-0,005;0,006;0,550;-1,780;-2,269;11,054;-0,0425;-0,054;0,264;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,006;0,006;0,550;0,000;0,000;0,582;0,0000;0,000;0,014;0,017;0,000;0,000;4,1667E-4;0,000;0,000;-0,005;0,006;0,550;-1,379;-5,236;-4,266;-0,0329;-0,125;-0,102;0,000;-0,116;-0,388;0,0000;-0,003;-0,009;-0,005;0,006;0,550;-0,628;-5,818;-18,617;-0,0150;-0,139;-0,444;0,000;0,000;-0,194;0,0000;0,000;-0,005;-0,005;0,006;0,550;0,000;-0,175;-1,164;0,0000;-0,004;-0,028;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006
0,600;-1,588;-2,269;2,133;-0,0379;-0,054;0,051;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,005;0,006;0,600;-1,518;-2,851;6,981;-0,0362;-0,068;0,167;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,005;0,006;0,600;-1,990;-1,105;16,096;-0,0475;-0,026;0,384;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,005;0,006;0,600;-1,396;-3,316;-0,970;-0,0333;-0,079;-0,023;0,000;-0,116;-0,388;0,0000;-0,003;-0,009;-0,005;0,006;0,600;-2,321;-2,036;36,070;-0,0554;-0,049;0,861;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,005;0,006;0,600;-1,885;-1,745;10,084;-0,0450;-0,042;0,241;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,005;0,006;0,600;0,000;0,058;0,776;0,0000;0,001;0,019;0,017;0,000;0,000;4,1667E-4;0,000;0,000;-0,005;0,006;0,600;-1,641;-5,411;-7,175;-0,0392;-0,129;-0,171;-0,017;-0,116;0,388;-4,1667E-4;-0,003;0,009;-0,005;0,006;0,600;-0,977;-6,341;-11,829;-0,0233;-0,151;-0,282;0,000;0,000;-0,582;0,0000;0,000;-0,014;-0,005;0,006;0,600;0,000;-0,175;-0,776;0,0000;-0,004;-0,019;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006
0,650;-1,693;-2,094;2,715;-0,0404;-0,050;0,065;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,005;0,006;0,650;-1,676;-2,443;11,829;-0,0400;-0,058;0,282;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,005;0,006;0,650;-2,042;-0,058;27,150;-0,0487;-0,001;0,648;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,005;0,006;0,650;-1,571;-3,491;-1,551;-0,0375;-0,083;-0,037;-0,017;-0,116;0,388;-4,1667E-4;-0,003;0,009;-0,005;0,006;0,650;-2,374;0,175;42,082;-0,0567;0,004;1,005;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,005;0,006;0,650;-1,955;-1,280;8,921;-0,0467;-0,031;0,213;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,005;0,006;0,650;0,000;0,116;0,388;0,0000;0,003;0,009;0,017;0,000;0,000;4,1667E-4;0,000;0,000;-0,005;0,006;0,650;-1,902;-5,818;-13,381;-0,0454;-0,139;-0,319;-0,017;-0,058;0,776;-4,1667E-4;-0,001;0,019;-0,005;0,006;0,650;-1,292;-6,574;-12,993;-0,0308;-0,157;-0,310;0,000;-0,058;-0,776;0,0000;-0,001;-0,019;-0,005;0,006;0,650;-0,017;-0,175;-2,327;-4,1667E-4;-0,004;-0,056;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006
0,700;-1,798;-1,978;2,909;-0,0429;-0,047;0,069;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,005;0,006;0,700;-1,780;-1,745;18,423;-0,0425;-0,042;0,440;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,005;0,006;0,700;-2,025;1,745;36,070;-0,0483;0,042;0,861;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,005;0,006;0,700;-1,745;-3,665;2,133;-0,0417;-0,087;0,051;-0,017;-0,058;0,776;-4,1667E-4;-0,001;0,019;-0,005;0,006;0,700;-2,304;2,443;42,082;-0,0550;0,058;1,005;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,005;0,006;0,700;-2,007;-0,873;9,308;-0,0479;-0,021;0,222;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,005;0,006;0,700;0,017;0,116;-0,776;4,1667E-4;0,003;-0,019;0,017;0,000;0,000;4,1667E-4;0,000;0,000;-0,005;0,006;0,700;-2,217;-6,690;-18,035;-0,0529;-0,160;-0,431;-0,017;0,000;0,582;-4,1667E-4;0,000;0,014;-0,005;0,006;0,700;-1,588;-7,272;-20,168;-0,0379;-0,174;-0,481;0,000;-0,116;-0,388;0,0000;-0,003;-0,009;-0,006;0,006;0,700;-0,017;-0,291;-7,369;-4,1667E-4;-0,007;-0,176;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006
0,750;-1,885;-1,862;3,685;-0,0450;-0,044;0,088;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,005;0,006;0,750;-1,850;-0,640;25,792;-0,0442;-0,015;0,616;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,005;0,006;0,750;-1,885;3,840;38,785;-0,0450;0,092;0,926;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,005;0,006;0,750;-1,937;-3,432;8,339;-0,0462;-0,082;0,199;-0,017;0,000;0,582;-4,1667E-4;0,000;0,014;-0,005;0,006;0,750;-2,112;4,480;38,203;-0,0504;0,107;0,912;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,005;0,006;0,750;-2,042;-0,465;12,993;-0,0487;-0,011;0,310;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,005;0,006;0,750;0,017;0,058;-3,297;4,1667E-4;0,001;-0,079;0,017;0,000;0,000;4,1667E-4;0,000;0,000;-0,005;0,006;0,750;-2,548;-7,970;-12,993;-0,0608;-0,190;-0,310;-0,017;0,000;0,194;-4,1667E-4;0,000;0,005;-0,005;0,006;0,750;-1,990;-8,785;-21,526;-0,0475;-0,210;-0,514;-0,017;-0,116;0,388;-4,1667E-4;-0,003;0,009;-0,005;0,006;0,750;-0,035;-0,756;-15,902;-8,3333E-4;-0,018;-0,380;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006
0,800;-1,990;-1,629;5,042;-0,0475;-0,039;0,120;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,005;0,006;0,800;-1,868;0,873;31,804;-0,0446;0,021;0,759;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,005;0,006;0,800;-1,623;5,818;35,876;-0,0387;0,139;0,856;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,005;0,006;0,800;-2,129;-2,734;12,799;-0,0508;-0,065;0,306;-0,017;0,000;0,194;-4,1667E-4;0,000;0,005;-0,005;0,006;0,800;-1,850;6,283;32,579;-0,0442;0,150;0,778;-0,017;0,000;0,194;-4,1667E-4;0,000;0,005;-0,005;0,006;0,800;-2,059;0,233;20,750;-0,0492;0,006;0,495;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,005;0,006;0,800;0,017;-0,116;-8,339;4,1667E-4;-0,003;-0,199;0,017;0,000;0,000;4,1667E-4;0,000;0,000;-0,005;0,006;0,800;-3,002;-8,668;6,787;-0,0717;-0,207;0,162;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,005;0,006;0,800;-2,461;-10,181;-7,369;-0,0587;-0,243;-0,176;-0,017;-0,058;0,776;-4,1667E-4;-0,001;0,019;-0,005;0,006;0,800;-0,070;-1,804;-25,598;-0,0017;-0,043;-0,611;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006
0,850;-2,059;-1,338;5,624;-0,0492;-0,032;0,134;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,005;0,006;0,850;-1,780;2,676;34,325;-0,0425;0,064;0,819;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,005;0,006;0,850;-1,292;7,505;29,865;-0,0308;0,179;0,713;-0,017;0,000;0,194;-4,1667E-4;0,000;0,005;-0,005;0,006;0,850;-2,217;-1,920;12,799;-0,0529;-0,046;0,306;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,005;0,006;0,850;-1,484;7,796;25,598;-0,0354;0,186;0,611;-0,017;0,000;0,582;-4,1667E-4;0,000;0,014;-0,005;0,006;0,850;-2,042;1,513;30,058;-0,0487;0,036;0,718;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,005;0,006;0,850;0,017;-0,640;-15,320;4,1667E-4;-0,015;-0,366;0,017;0,000;0,000;4,1667E-4;0,000;0,000;-0,005;0,006;0,850;-3,508;-7,738;35,682;-0,0837;-0,185;0,852;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,005;0,006;0,850;-3,054;-10,123;20,556;-0,0729;-0,242;0,491;-0,017;0,000;0,582;-4,1667E-4;0,000;0,014;-0,005;0,006;0,850;-0,192;-3,432;-31,804;-0,0046;-0,082;-0,759;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006
0,900;-2,112;-0,989;4,654;-0,0504;-0,024;0,111;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,005;0,006;0,900;-1,588;4,480;32,773;-0,0379;0,107;0,782;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,005;0,006;0,900;-0,873;8,843;22,108;-0,0208;0,211;0,528;-0,017;0,000;0,582;-4,1667E-4;0,000;0,014;-0,005;0,006;0,900;-2,286;-1,338;10,666;-0,0546;-0,032;0,255;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,005;0,006;0,900;-1,047;8,901;17,453;-0,0250;0,213;0,417;-0,017;0,058;0,776;-4,1667E-4;0,001;0,019;-0,005;0,006;0,900;-1,937;3,374;36,070;-0,0462;0,081;0,861;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,006;0,006;0,900;-0,017;-1,687;-21,332;-4,1667E-4;-0,040;-0,509;0,017;0,000;0,000;4,1667E-4;0,000;0,000;-0,005;0,006;0,900;-3,857;-4,887;60,505;-0,0921;-0,117;1,444;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,005;0,006;0,900;-3,578;-8,145;49,645;-0,0854;-0,194;1,185;-0,017;0,000;0,194;-4,1667E-4;0,000;0,005;-0,005;0,006;0,900;-0,401;-5,294;-31,804;-0,0096;-0,126;-0,759;0,000;0,000;-0,194;0,0000;0,000;-0,005;-0,005;0,006
0,950;-2,164;-0,814;4,266;-0,0517;-0,019;0,102;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,005;0,006;0,950;-1,326;6,050;28,119;-0,0317;0,144;0,671;-0,017;0,000;0,194;-4,1667E-4;0,000;0,005;-0,005;0,006;0,950;-0,384;9,774;13,187;-0,0092;0,233;0,315;-0,017;0,058;0,776;-4,1667E-4;0,001;0,019;-0,005;0,006;0,950;-2,356;-0,989;11,054;-0,0562;-0,024;0,264;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,005;0,006;0,950;-0,576;9,541;8,727;-0,0137;0,228;0,208;-0,017;0,116;0,388;-4,1667E-4;0,003;0,009;-0,005;0,006;0,950;-1,710;5,411;35,876;-0,0408;0,129;0,856;-0,017;0,000;0,194;-4,1667E-4;0,000;0,005;-0,006;0,006;0,950;-0,140;-2,967;-23,271;-0,0033;-0,071;-0,556;0,017;0,000;0,000;4,1667E-4;0,000;0,000;-0,005;0,006;0,950;-4,014;-1,047;72,722;-0,0958;-0,025;1,736;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,005;0,006;0,950;-3,910;-4,654;68,650;-0,0933;-0,111;1,639;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,005;0,006;0,950;-0,733;-6,807;-27,343;-0,0175;-0,163;-0,653;0,000;0,000;-0,582;0,0000;0,000;-0,014;-0,005;0,006
1,000;-2,182;-0,756;8,145;-0,0521;-0,018;0,194;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,005;0,006;1,000;-0,977;7,330;21,720;-0,0233;0,175;0,519;-0,017;0,000;0,582;-4,1667E-4;0,000;0,014;-0,005;0,006;1,000;0,122;10,181;3,685;0,0029;0,243;0,088;-0,017;0,116;0,388;-4,1667E-4;0,003;0,009;-0,005;0,006;1,000;-2,391;-0,465;16,290;-0,0571;-0,011;0,389;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,005;0,006;1,000;-0,087;9,774;-0,388;-0,0021;0,233;-0,009;0,000;0,116;-0,388;0,0000;0,003;-0,009;-0,005;0,006;1,000;-1,379;7,156;30,446;-0,0329;0,171;0,727;-0,017;0,000;0,582;-4,1667E-4;0,000;0,014;-0,005;0,006;1,000;-0,332;-4,189;-19,586;-0,0079;-0,100;-0,468;0,017;0,000;-0,194;4,1667E-4;0,000;-0,005;-0,005;0,006;1,000;-3,962;2,793;73,110;-0,0946;0,067;1,745;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,005;0,006;1,000;-4,049;-0,756;75,437;-0,0967;-0,018;1,801;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,005;0,006;1,000;-1,117;-7,970;-23,853;-0,0267;-0,190;-0,569;0,000;-0,058;-0,776;0,0000;-0,001;-0,019;-0,005;0,006
1,050;-2,234;-0,291;18,035;-0,0533;-0,007;0,431;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,005;0,006;1,050;-0,576;8,261;14,544;-0,0137;0,197;0,347;-0,017;0,058;0,776;-4,1667E-4;0,001;0,019;-0,005;0,006;1,050;0,646;10,123;-6,012;0,0154;0,242;-0,144;0,000;0,116;-0,388;0,0000;0,003;-0,009;-0,005;0,006;1,050;-2,409;0,524;24,822;-0,0575;0,013;0,593;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,005;0,006;1,050;0,419;9,541;-10,084;0,0100;0,228;-0,241;0,000;0,058;-0,776;0,0000;0,001;-0,019;-0,005;0,006;1,050;-0,977;8,494;22,689;-0,0233;0,203;0,542;-0,017;0,058;0,776;-4,1667E-4;0,001;0,019;-0,005;0,006;1,050;-0,559;-5,120;-10,472;-0,0133;-0,122;-0,250;0,017;0,000;-0,582;4,1667E-4;0,000;-0,014;-0,005;0,006;1,050;-3,718;6,400;67,098;-0,0887;0,153;1,602;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,005;0,006;1,050;-3,979;3,083;73,886;-0,0950;0,074;1,764;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,005;0,006;1,050;-1,518;-8,959;-23,077;-0,0362;-0,214;-0,551;0,000;-0,116;-0,388;0,0000;-0,003;-0,009;-0,005;0,006
1,100;-2,269;0,931;29,865;-0,0542;0,022;0,713;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,005;0,006;1,100;-0,140;8,785;6,787;-0,0033;0,210;0,162;-0,017;0,116;0,388;-4,1667E-4;0,003;0,009;-0,005;0,006;1,100;1,152;9,599;-15,708;0,0275;0,229;-0,375;0,000;0,058;-0,776;0,0000;0,001;-0,019;-0,005;0,006;1,100;-2,374;2,036;32,579;-0,0567;0,049;0,778;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,005;0,006;1,100;0,890;8,785;-19,974;0,0212;0,210;-0,477;0,000;0,000;-0,582;0,0000;0,000;-0,014;-0,005;0,006;1,100;-0,524;9,425;14,350;-0,0125;0,225;0,343;-0,017;0,116;0,388;-4,1667E-4;0,003;0,009;-0,005;0,006;1,100;-0,855;-5,411;1,164;-0,0204;-0,129;0,028;0,017;-0,058;-0,776;4,1667E-4;-0,001;-0,019;-0,005;0,006;1,100;-3,316;9,599;58,178;-0,0792;0,229;1,389;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,005;0,006;1,100;-3,735;6,749;68,068;-0,0892;0,161;1,625;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,005;0,006;1,100;-2,007;-10,297;-18,617;-0,0479;-0,246;-0,444;-0,017;-0,116;0,388;-4,1667E-4;-0,003;0,009;-0,005;0,006
1,150;-2,164;2,909;37,234;-0,0517;0,069;0,889;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,005;0,006;1,150;0,314;8,959;-1,551;0,0075;0,214;-0,037;0,000;0,116;-0,388;0,0000;0,003;-0,009;-0,005;0,006;1,150;1,623;8,552;-25,016;0,0387;0,204;-0,597;0,000;0,000;-0,582;0,0000;0,000;-0,014;-0,005;0,006;1,150;-2,217;3,956;35,876;-0,0529;0,094;0,856;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,005;0,006;1,150;1,309;7,505;-29,089;0,0312;0,179;-0,694;0,000;0,000;-0,194;0,0000;0,000;-0,005;-0,005;0,006;1,150;-0,017;9,948;5,430;-4,1667E-4;0,238;0,130;0,000;0,116;-0,388;0,0000;0,003;-0,009;-0,005;0,006;1,150;-1,152;-4,887;9,502;-0,0275;-0,117;0,227;0,017;-0,116;-0,388;4,1667E-4;-0,003;-0,009;-0,005;0,006;1,150;-2,740;12,275;47,124;-0,0654;0,293;1,125;-0,017;0,000;0,194;-4,1667E-4;0,000;0,005;-0,005;0,006;1,150;-3,299;10,007;58,953;-0,0787;0,239;1,407;-0,017;0,000;0,194;-4,1667E-4;0,000;0,005;-0,005;0,006;1,150;-2,531;-11,403;-2,521;-0,0604;-0,272;-0,060;-0,017;-0,058;0,776;-4,1667E-4;-0,001;0,019;-0,005;0,006
